heldout_record,train_records,sensor,source,time_ms,right_minus_left
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,218.75,-2.004962915963233
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,226.5625,-2.0150596737873485
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,234.375,-1.9685479091681262
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,242.1875,-1.8662225398287897
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,250.0,-1.7266806924800782
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,257.8125,-1.5840583163828446
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,265.625,-1.4740968279945945
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,273.4375,-1.4208285911040774
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,281.25,-1.4306451754133944
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,289.0625,-1.4962092464083243
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,296.875,-1.6026392612250977
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,304.6875,-1.7335939619932845
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,312.5,-1.8735096460879397
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,320.3125,-2.009267513680982
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,328.125,-2.129932526687406
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,335.9375,-2.2275927203303176
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,343.75,-2.2967211546045716
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,351.5625,-2.3346344152671716
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,359.375,-2.3404076653384402
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,367.1875,-2.3151216983860294
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,375.0,-2.260738098962144
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,382.8125,-2.180466910204097
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,390.625,-2.077702730975107
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,398.4375,-1.9564724622429859
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,406.25,-1.8204179941802074
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,414.0625,-1.6733889792083545
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,421.875,-1.518541008417888
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,429.6875,-1.3590697169783854
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,437.5,-1.1973641712336955
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,445.3125,-1.035822519891842
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,453.125,-0.876030059603849
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,460.9375,-0.7196381304531414
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,468.75,-0.5675413970693839
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,476.5625,-0.42079124745530105
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,484.375,-0.2797555974775978
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,492.1875,-0.14505752524045779
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,500.0,-0.016704628520298748
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,507.8125,0.10496210049614696
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,515.625,0.22017130730934031
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,523.4375,0.3287503871278208
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,531.25,0.43105185890061914
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,539.0625,0.5269684351721446
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,546.875,0.6168969003035123
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,554.6875,0.7007410819180953
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,562.5,0.7788985973495439
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,570.3125,0.85123806877559
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,578.125,0.91811128646588
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,585.9375,0.9793188048193313
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,593.75,1.0351542255125592
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,601.5625,1.0853511267267546
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,609.375,1.130147188144356
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,617.1875,1.1692095258643738
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,625.0,1.202728125892146
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,632.8125,1.2303303630060096
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,640.625,1.2522009369674416
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,648.4375,1.267972009695963
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,656.25,1.2778614059440554
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,664.0625,1.28154469529821
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,671.875,1.2793210890513413
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,679.6875,1.2709659514382907
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,687.5,1.2569105753748366
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,695.3125,1.237062696618532
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,703.125,1.2120003310333374
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,710.9375,1.1817699160009014
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,718.75,1.1470986979899542
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,726.5625,1.108163907812061
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,734.375,1.065814023309064
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,742.1875,1.0203091618924338
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,750.0,0.9725613791910033
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,757.8125,0.9228559400714582
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,765.625,0.872112042781957
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,773.4375,0.8205825129685815
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,781.25,0.7691358372020387
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,789.0625,0.717939830850638
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_left_hemisphere_from_right_visual_field,796.875,0.6677694800580222
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,0.0,-0.004907280401227343
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,7.8125,-0.03871888384181754
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,15.625,-0.05719920048396876
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,23.4375,-0.015412425022865328
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,31.25,0.0979348485213114
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,39.0625,0.24189168127511262
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,46.875,0.35707753606348547
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,54.6875,0.4122933909080242
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,62.5,0.41808129735471233
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,70.3125,0.40713030114389515
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,78.125,0.4086230190260789
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,85.9375,0.43727345166826304
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,93.75,0.4958298289332732
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,101.5625,0.5821712559342926
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,109.375,0.6930471455473803
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,117.1875,0.8251711964487687
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,125.0,0.974620278173775
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,132.8125,1.1374323567035283
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,140.625,1.3097493378921006
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,148.4375,1.4884480577477375
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,156.25,1.6703775847444817
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,164.0625,1.8525901781613126
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,171.875,2.0323407114322185
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,179.6875,2.2086022232162055
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,187.5,2.381407472612047
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,195.3125,2.54960658930782
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,203.125,2.705815879163005
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,210.9375,2.8350441807689775
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,218.75,2.917028812865416
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,226.5625,2.9317198199167436
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,234.375,2.8640498664055194
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,242.1875,2.715175579936141
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,250.0,2.5121547199401677
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,257.8125,2.3046523141238557
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,265.625,2.1446688772582334
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,273.4375,2.067169136180504
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,281.25,2.0814519333206603
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,289.0625,2.1768418036694186
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,296.875,2.3316874520454323
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,304.6875,2.5222140984304566
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,312.5,2.725778176005595
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,320.3125,2.923292836514352
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,328.125,3.0988484519744794
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,335.9375,3.2409342265005083
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,343.75,3.341509520942932
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,351.5625,3.396670130955502
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,359.375,3.4050698799772077
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,367.1875,3.3682806501371734
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,375.0,3.2891564848079877
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,382.8125,3.1723684520365247
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,390.625,3.0228560421386685
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,398.4375,2.8464780833477175
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,406.25,2.648532785175867
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,414.0625,2.4346203441737284
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,421.875,2.209331540058545
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,429.6875,1.977315987591683
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,437.5,1.7420498555407544
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,445.3125,1.5070222318789055
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,453.125,1.274539512352539
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,460.9375,1.0470041448254959
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,468.75,0.8257178521617066
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,476.5625,0.6122105863809111
VisualCogA_Task-1,VisualCogA_Task-2;VisualCogB_Task-1;VisualCogB_Task-2,F3,early_right_hemisphere_from_left_visual_field,484.375,0.4070177741732657
